id,created_at,text
972884043338575872,2018-03-11 17:16:45,b'RT @wierdduk: En Jesse Klaver ziet uit naar de samenwerking met Nida: https://t.co/pAvQwDwzOv'
972880296793333762,2018-03-11 17:01:52,b'RT @BLIKOPENERteam: @lidwieneik_boom @BLIKOPENER333 Lees en huiver'
972879899164803072,2018-03-11 17:00:17,b'https://t.co/PnS71diuzy'
972879832160849920,2018-03-11 17:00:01,b'@BLIKOPENER333 https://t.co/o6NWRql0JG'
972879575561789441,2018-03-11 16:59:00,b'Tijd om de #ING een lesje te leren https://t.co/cESM7VpQtS\n@BLIKOPENER333'
972879125840039942,2018-03-11 16:57:13,b'Turks vliegtuig neergestort: zeker 11 doden https://t.co/Xz3KKWQH06\n@BLIKOPENER333'
972878881018597380,2018-03-11 16:56:15,"b'Aangevallen agente dagen uit de running, verdachten blijven vastzitten https://t.co/wxGDFKWnzL\n@BLIKOPENER333'"
972878431854743554,2018-03-11 16:54:28,b'Peutermoordenaar wil nieuw gezicht voordat hij vrij komt https://t.co/Fi82vFJF5U via @telegraaf\n@BLIKOPENER333'
972878013128945665,2018-03-11 16:52:48,b'Kleine Ierse stad die 115 moet gedwongen vluchtelingen opvangen https://t.co/migvpE8ySr\n@BLIKOPENER333'
972877603416821766,2018-03-11 16:51:10,b'#Moederdag voortaan ook \xe2\x80\x99Jij-dag\xe2\x80\x99; want genderneutraal https://t.co/rsLqumRQ37 via @telegraaf\n@BLIKOPENER333'
972869153269927937,2018-03-11 16:17:35,b'RT @BLIKOPENER333: @lidwieneik_boom #BestSneu natuurlijk voor deze agente: Verkeerde dag/beroep of tijdstip?'
972868952719282176,2018-03-11 16:16:48,b'RT @BLIKOPENER333: OOPS #Vaxxers-fans komen weer met halve waarheden: Weer een belangrijk argument ontkracht[?] van mensen die weigeren hun\xe2\x80\xa6'
972868481015275520,2018-03-11 16:14:55,b'Een vriend van Poetin bouwt een skiparadijs - en brengt dit stadje nieuwe hoop https://t.co/wFm7CIoTvG via @Nieuwsuur\n@BLIKOPENER333'
972867885055008769,2018-03-11 16:12:33,b'Agent krijgt tik van vrouw na uitgaansavond in Kampen https://t.co/C9aWfOBOhW\n@BLIKOPENER333'
972867429641670657,2018-03-11 16:10:44,b'\xe2\x80\x99Spoedwet tegen hoger loon #ING-topman\xe2\x80\x99 https://t.co/QjgIffDvun via @telegraaf\n@BLIKOPENER333'
972866804015091713,2018-03-11 16:08:15,"b""Oezbeekse imam waarschuwt dat fantaseren over vreemden tijdens seks leidt tot homoseksuele baby's\xe2\x80\xa6 https://t.co/VETbluRFwD"""
972866619708968961,2018-03-11 16:07:31,"b'Oudjes in bejaardentehuis werden aangespoord om tegen Zweedse premier te liegen -\xc2\xa0""Ze vertelden ons om te zeggen da\xe2\x80\xa6 https://t.co/gIsT3AhsOC'"
