id,created_at,text
972860850229972992,2018-03-11 15:44:36,"b'RT @dekoran1: Misbruikschandalen in Groot-Britanni\xc3\xab, aan wie moeten wegkijkers nu de schuld geven? https://t.co/eGh3hUFlpF  @BLIKOPENER333'"
972817459601395712,2018-03-11 12:52:11,b'RT @MartienHoute: Jesse Klaver vindt samenwerking met islamistische koekwausen van NIDA helemaal top: \xe2\x80\x98Een goed idee!\xe2\x80\x99 https://t.co/pVnJV9i\xe2\x80\xa6'
972817183649738752,2018-03-11 12:51:05,b'RT @MartienHoute: @BLIKOPENERteam  https://t.co/qs8AVCgZ0M'
972816914278993920,2018-03-11 12:50:01,b'RT @BLIKOPENER333: #OnlyNews333 volgt de aardse nieuwsberichten op de voet #Blijf ons dus gewoon volgen en je mist niets. Groetjes en DOEG\xe2\x80\xa6'
972815773973524482,2018-03-11 12:45:29,b'RT @BLIKOPENER333: De #MulticultureleVerrijking Optima Forma https://t.co/T0AhG0NwS3'
972815590699290625,2018-03-11 12:44:45,b'RT @wimaalten: @BLIKOPENERteam @rinsjan Anti-vrouwendag dus.... \xf0\x9f\x98\x8f'
972813679728218113,2018-03-11 12:37:09,b'RT @BLIKOPENER333: @dekoran1 Als ondersteuning voor deze slachtoffers van religieus geweld houdende linkse partijen #D66 #PvdA en #Groenlin\xe2\x80\xa6'
972813643032211456,2018-03-11 12:37:01,b'RT @dekoran1: Sri Lanka: Vrijdaggebed moslims moet door politie bewaakt worden \xc2\xa0https://t.co/bQMRVGuNoP \xc2\xa0 @BLIKOPENER333\xe2\x80\x8d\xc2\xa0 https://t.co/3YY\xe2\x80\xa6'
972810766503071745,2018-03-11 12:25:35,b'RT @BLIKOPENER333: GOOD MORNING DEAR WEEKEND TWEEPS\n\n#Brigit-news:\nMet het amazing OOPS NEWS van Monique .\n\nEn maandag #MondayLidwien_news\xe2\x80\xa6'
972810484972912640,2018-03-11 12:24:28,b'RT @rinsjan: Zo probeerde GroenLinks  top-adviseur Sybren Kooistra nepnieuws te brengen #Buitenhof De enige partij met woman aan top is ...\xe2\x80\xa6'
972798801147723776,2018-03-11 11:38:02,b'RT @BLIKOPENER333: De Amsterdamse politie danken Allah dat de betrokken agenten het nog na konden vertellen https://t.co/fYkLHCu44k'
972798759213129728,2018-03-11 11:37:52,b'RT @BLIKOPENER333: @BLIKOPENERteam @TPOnl Gnif Gnif https://t.co/Lmg61Dyh64'
972798702279647232,2018-03-11 11:37:39,b'RT @BLIKOPENERteam: @BLIKOPENER333 @TPOnl #BestSneu https://t.co/MUcVdFKW1x'
972798647694974976,2018-03-11 11:37:25,b'RT @BLIKOPENER333: #Brigit-news: Verwarde jongeren slaan wijkagenten in Amsterdam #incidentje dus niet staan gaan janken https://t.co/yitUK\xe2\x80\xa6'
972798573803950080,2018-03-11 11:37:08,b'RT @BLIKOPENER333: OOPS #WatN\xc3\x9a?! https://t.co/O2niB3O0Qi'
972798555185467392,2018-03-11 11:37:03,b'RT @BLIKOPENER333: Man betaalt met vals briefje van dertig euro in Albert Heijn in Bergen op Zoom https://t.co/WN2VkUnN2r #omroepbrabant'
972786698861142016,2018-03-11 10:49:57,"b""RT @BLIKOPENERteam: @BLIKOPENER333 Jos\xc3\xa9 view: Inda heeft haar heilige koeien en Nederland heeft haar heilige #LGBT'ers https://t.co/n4dEgNr\xe2\x80\xa6"""
972786667630231552,2018-03-11 10:49:49,b'RT @BLIKOPENER333: #Brigit-news: JE HEBT VOOR EN TEGENSTANDERS MAAR WAT VINDT JIJ? REAGEREN IS OK\xc3\x89 GEEN DISCUSSIE GEWOON JOUW MENING Tegena\xe2\x80\xa6'
972783088869761025,2018-03-11 10:35:36,b'WOW #MODEVANDAAG 11 maart 2018 eerste internationale hoofddoekjesdag via @rinsjan https://t.co/6NvzACQAIa'
972781102527074304,2018-03-11 10:27:42,b'RT @BLIKOPENER333: @barracudawiep KATY HUDSON [PERRY]  https://t.co/L7Bq3whkdz https://t.co/ptT11RCpzL'
