Category,Item_Variant,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16
Toko Bu Dewi,Chitato Sapi Panggang,0.087183958,0.09199632,0,0,0,0.282752121,0.1,0,0,0.078988942,0,0,0,0,0,0
Toko Bu Dewi,Djarum Super,0.087183958,0,0.22296544,0.101419878,0,0,0.2,0.076745971,0.098522167,0,0,0.077639752,0.078802206,0.221565731,0.247933884,0
Toko Bu Dewi,Dji Sam Soe,0.087183958,0,0,0.101419878,0,0.094250707,0.1,0,0,0,0,0,0,0,0,0
Toko Bu Dewi,Dunhill Putih,0,0.09199632,0.11148272,0,0.246710526,0,0,0,0,0,0,0,0.078802206,0.147710487,0,0
Toko Bu Dewi,Gudang Garam Filter,0.174367916,0.18399264,0.11148272,0.101419878,0.082236842,0,0.2,0,0,0.157977883,0,0.232919255,0.315208826,0.369276219,0,0.121359223
Toko Bu Dewi,Happy Tos,0,0.09199632,0,0.101419878,0,0,0,0,0,0.078988942,0,0,0,0,0,0
Toko Bu Dewi,Happy Tos Tortilla Chips,0,0,0,0,0,0,0,0.076745971,0.295566502,0.078988942,0.168918919,0.077639752,0,0,0,0
Toko Bu Dewi,Kacang Atom Garuda,0,0,0,0,0.411184211,0.094250707,0.2,0.076745971,0.197044335,0.236966825,0.084459459,0.465838509,0.078802206,0.443131462,0.743801653,1.213592233
Toko Bu Dewi,Kerupuk Kecil,0,0.09199632,0,0,0.246710526,0.094250707,0,0,0,0,0.084459459,0,0.157604413,0.147710487,0.826446281,0.849514563
Toko Bu Dewi,Korek,0.087183958,0.09199632,0,0.101419878,0.246710526,0,0.4,0.306983883,0.197044335,0.157977883,0.084459459,0.232919255,0.157604413,0.073855244,0.247933884,0.121359223
Toko Bu Dewi,Kusuka Keripik Emping Ori,0.087183958,0.18399264,0,0,0,0,0.3,0.076745971,0.098522167,0,0,0.155279503,0.315208826,0,0,0
Toko Bu Dewi,Marlboro Merah,0.087183958,0.367985281,0.11148272,0,0.328947368,0.188501414,0.4,0.153491942,0.197044335,0,0.168918919,0,0,0.147710487,0.41322314,0.36407767
Toko Bu Dewi,Marlboro Putih,0.261551874,0.18399264,0.22296544,0.202839757,0.164473684,0.094250707,0.2,0.383729854,0.197044335,0.078988942,0.084459459,0.232919255,0,0.295420975,0.330578512,0.121359223
Toko Bu Dewi,Oishi Pillow Coklat,0,0.09199632,0,0,0.082236842,0,0,0.076745971,0,0.078988942,0,0,0,0,0,0
Toko Bu Dewi,Oishi Sponge Coklat,0,0,0.11148272,0,0,0.094250707,0,0,0,0,0.084459459,0.077639752,0,0,0,0
Toko Bu Dewi,Piattos Barbeque,0,0.18399264,0,0,0.082236842,0,0.1,0,0,0,0,0,0,0,0,0
Toko Bu Dewi,Piattos Sapi Panggang,0.087183958,0.09199632,0,0,0,0,0,0.076745971,0,0,0,0,0,0,0,0
Toko Bu Dewi,Qtela Singkong,0,0.09199632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toko Bu Dewi,Sampoerna Mild,0.871839582,0.827966881,1.003344482,0.811359026,0.657894737,0.754005655,0.9,0.460475825,0.78817734,0.868878357,0.253378378,1.00931677,0.788022065,0.443131462,0.743801653,1.213592233
Toko Bu Dewi,Sea Crunch,0,0,0,0,0,0,0.1,0.153491942,0.39408867,0.078988942,0.084459459,0.077639752,0,0,0,0
Toko Bu Dewi,Smax Ring Cheese,0,0.09199632,0.334448161,0.304259635,0.082236842,0,0,0.076745971,0,0,0,0,0,0,0,0
Toko Bu Dewi,Sosis Solo,0,0,0.891861761,0.709939148,0.164473684,0.377002828,0.5,0.076745971,0.197044335,0.394944708,0.844594595,0.543478261,0.315208826,0.295420975,0.165289256,0.121359223
Toko Bu Dewi,Teh Pucuk,0,1.839926403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toko Bu Dewi,Tortilla Chips Grilled Beef,0,0,0.11148272,0.101419878,0,0,0,0,0,0,0,0,0,0,0,0
Toko Bu Dewi,Tortilla Chips Nacho Cheese,0.087183958,0,0,0.101419878,0,0.094250707,0.1,0.076745971,0,0,0,0,0.078802206,0,0.082644628,0
Toko Bu Dewi,Tortilla Chips Roasted Corn,0,0.09199632,0,0,0,0,0.2,0,0.098522167,0,0,0,0,0,0,0
Toko Bu Dewi,cheese stick,0,0.27598896,0.11148272,0.304259635,0.164473684,0.094250707,0.2,0.076745971,0.098522167,0,0,0,0.157604413,0.073855244,0.082644628,0
Toko Bu Dewi,kacang medan,0,0.27598896,0.445930881,0.304259635,0.164473684,0.282752121,0.1,0.230237913,0.197044335,0.157977883,0.084459459,0,0,0,0,0
Toko Bu Dewi,kerupuk putih,0,0.551977921,0.334448161,0.202839757,0.082236842,0.188501414,0.1,0,0,0,0,0,0,0,0,0
Toko Bu Dewi,kerupuk udang,0,0.27598896,0.22296544,0.202839757,0.164473684,0.188501414,0.2,0,0,0.078988942,0,0,0,0,0,0
Toko Bu Dewi,samosa,0,0,0,0,0.082236842,0,0,0,0.197044335,0.078988942,0.084459459,0.232919255,0.078802206,0,0,0
Toko De kaas Deli,Baked Potato with Broccoli and Cheese Cup Cake Size,0,0,0,0.101419878,0,0.094250707,0.1,0,0,0,0,0,0,0,0,0
Toko De kaas Deli,Macaroni and Cheese,0,0,0,0,0.082236842,0.094250707,0,0.076745971,0.098522167,0,0,0,0,0,0,0
Toko De kaas Deli,Smoked Beef Baked Potato,0,0,0,0,0.082236842,0.094250707,0,0,0.098522167,0,0,0,0,0,0,0
Toko De kaas Deli,Smoked Beef Mac and Cheese,0,0,0,0,0,0,0.1,0.076745971,0,0,0,0,0,0,0,0
Toko Mas Gilang,Bubur Priyai,1.220575414,0.27598896,0.334448161,0,0,0,0,0,0,0,0,0,0,0,0,0
Toko Mas Gilang,Sale Pisang Kripik,0.174367916,0.18399264,0.334448161,0.101419878,0.164473684,0.282752121,0.1,0,0.295566502,0,0,0,0,0,0,0
Uncategorized,Custom Amount,0.087183958,0.18399264,0.22296544,0.101419878,0.246710526,0.377002828,0.2,19.41673062,3.054187192,0.315955766,0.506756757,3.260869565,0.236406619,0,0.082644628,0.121359223
Uncategorized,Eatopia Tea,0.261551874,0,0,0,0,0,0.1,0,0,0.157977883,0,0,0.078802206,0.073855244,0,0
Uncategorized,Es Batu,0,0.18399264,0,0,0.082236842,0.094250707,0,0.153491942,0,0,0,0,0,0,0,0
Uncategorized,Mixed Juice (2mix),0.087183958,0,0,0,0.082236842,0,0,0,0.098522167,0,0,0,0,0,0,0
Uncategorized,Nasi Putih,0.261551874,0.18399264,0.557413601,0.405679513,0.082236842,0.471253534,0.2,0.460475825,0.295566502,0,0,0,0,0,0,0
Uncategorized,Nasi Putih 1/2,0,0,0,0,0,0,0,0.076745971,0,0,0,0,0,0,0,0
